Div;Date;HomeTeam;AwayTeam;FTHG;FTAG;FTR;HTHG;HTAG;HTR;B365H;B365D;B365A;BWH;BWD;BWA;GBH;GBD;GBA;IWH;IWD;IWA;LBH;LBD;LBA;SBH;SBD;SBA;WHH;WHD;WHA;GB>2.5;GB<2.5;B365>2.5;B365<2.5;GBAHH;GBAHA;GBAH;LBAHH;LBAHA;LBAH;B365AHH;B365AHA;B365AH
I1;20.02.2005;Parma;Brescia;2;1;H;1;0;H;01.sie;3;kwi.33;sty.85;mar.25;4;01.sie;3;kwi.75;sty.85;3;03.sie;01.sie;lut.88;04.maj;01.sie;3;kwi.75;sty.83;3;4;2;sty.71;02.mar;01.cze;01.sie;sty.84;-0.5;sty.78;02.cze;-0.5;01.sie;02.sty;-0.5
I1;20.02.2005;Roma;Livorno;3;0;H;1;0;H;01.kwi;mar.75;07.maj;01.kwi;03.wrz;07.sie;01.kwi;mar.85;07.sie;01.kwi;03.lip;06.maj;sty.44;03.kwi;7;sty.44;mar.75;7;sty.44;03.maj;7;sty.71;2;01.sie;2;02.lut;sty.52;-1.5;02.kwi;01.sie;-1.25;02.sty;01.sie;-1.25
I1;20.02.2005;Sampdoria;Reggina;3;2;H;2;0;H;01.sie;3;kwi.33;sty.75;3;05.sty;01.sie;3;04.sie;sty.75;3;04.kwi;sty.73;lut.88;5;sty.73;03.lut;kwi.75;sty.72;3;04.sie;lut.25;sty.55;lut.37;sty.55;01.sie;sty.85;-0.5;sty.84;2;-0.5;1.825;2.075;-0.5
I1;20.02.2005;Siena;Fiorentina;1;0;H;1;0;H;02.mar;02.sie;03.sty;02.kwi;02.sie;3;lut.45;02.sie;3;02.kwi;02.lip;02.wrz;lut.25;lut.75;03.lut;02.mar;02.wrz;03.sty;02.kwi;lut.75;02.wrz;2;sty.71;lut.25;sty.61;lut.45;sty.45;-0.5;02.sie;sty.76;-0.25;2.125;1.775;-0.25
I1;26.02.2005;Brescia;Sampdoria;0;1;A;0;0;D;lut.62;02.sie;lut.62;02.maj;lut.85;lut.85;lut.55;lut.85;02.sie;02.lip;02.wrz;02.kwi;lut.62;lut.88;02.maj;02.cze;lut.88;lut.75;02.cze;02.sie;02.cze;lut.15;01.cze;lut.37;sty.55;lut.55;sty.41;-0.5;sty.74;02.sty;0;1.775;2.125;0
I1;26.02.2005;Fiorentina;Udinese;2;2;D;2;1;H;02.kwi;3;lut.75;lut.45;02.wrz;lut.85;02.maj;lut.85;lut.85;02.maj;02.sie;02.lip;lut.38;lut.88;02.sie;02.maj;02.wrz;02.sie;02.kwi;lut.87;02.sie;02.maj;sty.65;02.lut;sty.65;02.maj;sty.43;-0.5;01.lip;lut.14;0;sty.75;lut.15;0
I1;27.02.2005;Bologna;Livorno;0;0;D;0;0;D;01.sie;3;kwi.33;sty.85;lut.95;04.maj;sty.85;3;04.maj;01.sie;02.sie;04.kwi;01.sie;lut.88;04.maj;01.sie;03.sty;04.maj;01.sie;02.wrz;04.maj;02.maj;sty.65;02.lut;sty.65;sty.85;01.sie;-0.5;sty.84;2;-0.5;1.875;2.025;-0.5
I1;27.02.2005;Cagliari;Atalanta;3;3;D;2;1;H;sty.53;03.kwi;6;01.maj;mar.75;06.sty;sty.53;03.kwi;06.maj;sty.45;03.maj;6;01.maj;03.kwi;6;sty.53;03.maj;6;01.maj;03.mar;06.maj;sty.85;sty.85;02.maj;sty.75;sty.53;lut.23;-0.5;02.cze;sty.78;-1;02.sty;01.sie;-1
I1;27.02.2005;Inter;Milan;0;1;A;0;0;D;lut.62;3;lut.75;02.cze;02.wrz;02.lip;lut.65;02.sie;lut.75;02.sie;02.lip;02.maj;02.cze;02.sie;lut.62;lut.62;02.wrz;02.sie;02.cze;02.lip;02.lip;sty.95;sty.75;02.lut;sty.65;lut.65;sty.39;-0.5;sty.94;01.wrz;0;1.975;1.925;0
I1;27.02.2005;Juventus;Siena;3;0;H;1;0;H;sty.25;04.maj;11;sty.25;5;10;sty.25;5;10;sty.22;04.sie;09.maj;sty.25;04.maj;10;sty.25;5;10;01.lut;5;11;sty.79;01.wrz;sty.75;02.maj;sty.25;mar.33;-0.5;sty.96;sty.88;-1.5;2;01.wrz;-1.5
I1;27.02.2005;Lazio;Parma;2;0;H;1;0;H;2;3;03.maj;2;lut.95;03.sie;2;02.wrz;03.wrz;01.wrz;02.wrz;03.sie;sty.91;3;mar.75;sty.91;03.sty;4;sty.83;3;4;sty.85;sty.85;02.sty;01.lip;2;sty.66;-0.5;02.kwi;01.sie;-0.5;02.maj;sty.85;-0.5
I1;27.02.2005;Lecce;Messina;1;0;H;0;0;D;01.sie;3;kwi.33;sty.83;03.lut;04.lut;sty.85;03.sty;04.kwi;sty.75;3;04.kwi;sty.83;3;4;sty.83;03.sty;kwi.33;sty.83;lut.87;kwi.33;sty.65;02.maj;sty.65;02.lut;sty.85;sty.82;-0.5;sty.76;02.sie;-0.5;01.sie;02.sty;-0.5
I1;27.02.2005;Palermo;Roma;2;0;H;0;0;D;lut.37;3;lut.75;02.mar;3;3;02.kwi;lut.95;lut.95;02.kwi;02.wrz;02.lip;lut.38;3;lut.75;02.kwi;3;lut.88;02.mar;02.wrz;02.wrz;sty.95;sty.75;02.maj;sty.75;02.kwi;sty.48;-0.5;01.lip;lut.14;0;01.lip;02.lut;0
I1;27.02.2005;Reggina;Chievo;1;0;H;1;0;H;01.sie;3;kwi.33;sty.85;3;04.kwi;sty.85;3;04.maj;sty.85;02.sie;04.lut;01.sie;3;kwi.33;sty.85;3;04.maj;01.sie;3;04.lut;02.maj;sty.65;02.lut;sty.65;sty.85;01.sie;-0.5;sty.86;sty.98;-0.5;sty.85;02.maj;-0.5
I1;05.03.2005;Atalanta;Milan;1;2;A;0;0;D;06.maj;03.kwi;01.maj;07.maj;03.cze;sty.45;07.maj;03.cze;sty.45;5;03.kwi;sty.55;06.maj;mar.25;01.maj;06.maj;03.cze;01.maj;7;03.maj;sty.44;sty.71;2;02.mar;01.cze;sty.47;02.gru;01.maj;sty.78;02.cze;1;01.sie;02.sty;1
I1;05.03.2005;Roma;Juventus;1;2;A;1;2;A;02.sie;3;02.cze;02.lip;02.wrz;02.cze;lut.75;02.wrz;lut.55;02.cze;02.sie;02.cze;lut.62;lut.88;02.maj;lut.75;3;02.cze;lut.62;02.wrz;02.maj;sty.79;01.wrz;02.lut;sty.65;sty.41;lut.55;0.5;01.wrz;sty.94;0;1.975;1.925;0
I1;06.03.2005;Fiorentina;Reggina;2;1;H;0;0;D;01.wrz;03.sty;mar.75;sty.85;03.maj;kwi.25;01.wrz;3;04.lut;01.wrz;02.wrz;03.sie;sty.91;3;mar.75;sty.85;3;kwi.33;01.wrz;lut.87;4;sty.65;02.maj;02.sty;01.lip;03.mar;sty.18;-1.5;sty.84;2;-0.5;01.wrz;2;-0.5
I1;06.03.2005;Inter;Lecce;2;1;H;1;1;D;01.kwi;4;9;sty.35;04.mar;8;sty.35;04.lut;sie.25;sty.35;4;7;sty.36;mar.75;8;01.kwi;4;08.maj;sty.33;mar.75;9;lut.25;sty.55;01.cze;02.mar;sty.91;sty.58;-1.5;02.cze;sty.78;-1.25;2.125;1.775;-1.25
I1;06.03.2005;Livorno;Palermo;2;2;D;0;1;A;lut.62;02.sie;lut.62;02.lip;lut.75;lut.75;lut.65;lut.75;02.sie;02.maj;02.lip;02.sie;02.maj;lut.75;02.sie;02.cze;lut.88;02.lip;02.kwi;lut.75;02.wrz;01.cze;lut.15;02.kwi;sty.53;lut.65;sty.39;-0.5;sty.78;02.cze;0;01.sie;02.sty;0
I1;06.03.2005;Messina;Lazio;1;0;H;1;0;H;lut.37;lut.87;lut.87;02.maj;02.wrz;lut.85;02.kwi;02.wrz;lut.95;02.mar;02.wrz;02.sie;lut.25;lut.88;3;lut.38;lut.88;3;02.mar;02.sie;3;sty.75;sty.95;02.lut;sty.65;kwi.85;01.maj;-1.5;02.kwi;01.sie;-0.25;02.maj;sty.85;-0.25
I1;06.03.2005;Parma;Cagliari;3;2;H;2;1;H;sty.72;03.lut;04.maj;01.sie;03.maj;kwi.65;01.sie;3;kwi.75;sty.75;03.sty;04.lut;sty.73;03.sty;04.maj;sty.73;03.sty;5;sty.83;3;4;sty.85;sty.85;sty.95;sty.85;3;sty.22;-1.5;sty.92;sty.92;-0.75;01.lip;02.lut;-0.5
I1;06.03.2005;Sampdoria;Chievo;1;0;H;0;0;D;sty.57;mar.25;6;01.cze;mar.25;6;01.cze;mar.25;6;01.cze;03.lut;5;sty.57;mar.25;05.maj;01.cze;mar.25;6;sty.57;03.sty;6;sty.65;02.maj;lut.37;sty.55;02.maj;sty.33;-1.5;sty.88;sty.96;-0.75;1.925;1.975;-0.75
I1;06.03.2005;Siena;Brescia;2;3;A;0;2;A;01.wrz;03.sty;mar.75;01.wrz;03.sty;4;sty.93;3;4;2;02.lip;03.sie;sty.83;3;4;2;lut.88;4;01.wrz;lut.87;4;sty.65;02.maj;02.kwi;sty.53;mar.45;sty.15;-1.5;02.cze;sty.78;-0.5;02.sty;01.sie;-0.5
I1;06.03.2005;Udinese;Bologna;0;1;A;0;1;A;sty.72;3;5;01.sie;3;kwi.75;01.sie;3;kwi.75;01.lip;3;04.cze;sty.73;lut.88;5;sty.75;03.sty;kwi.75;01.lip;3;5;sty.65;02.maj;lut.37;sty.55;3;sty.22;-1.5;02.sie;sty.76;-0.75;2.125;1.775;-0.75
I1;12.03.2005;Lazio;Inter;1;1;D;1;0;H;03.sty;3;lut.37;03.kwi;lut.95;lut.15;03.mar;02.wrz;02.lut;02.sie;02.sie;02.kwi;3;3;02.lut;03.lut;3;02.mar;03.sty;lut.87;02.lut;sty.95;sty.75;2;01.sie;sty.54;02.lut;0.5;sty.84;2;0.25;1.875;2.025;0.25
I1;12.03.2005;Lecce;Fiorentina;2;2;D;2;0;H;2;03.sty;03.kwi;02.maj;mar.25;mar.25;2;03.lut;03.maj;2;02.wrz;03.kwi;sty.91;03.lut;03.maj;2;03.sty;03.cze;01.wrz;3;mar.75;01.lip;2;01.sie;2;2;sty.67;-0.5;02.sie;sty.76;-0.5;lut.15;sty.75;-0.5
I1;13.03.2005;Atalanta;Parma;1;0;H;0;0;D;02.kwi;3;lut.75;lut.45;3;02.sie;02.maj;02.wrz;lut.75;02.kwi;02.sie;02.sie;lut.38;3;lut.75;02.kwi;3;lut.88;02.maj;02.sie;lut.75;02.maj;sty.65;02.lut;sty.65;lut.45;sty.45;-0.5;sty.78;02.cze;0;01.sie;02.sty;0
I1;13.03.2005;Bologna;Siena;1;1;D;0;0;D;sty.72;3;5;01.sie;03.sty;04.maj;01.lip;03.sty;05.sty;sty.75;02.wrz;04.cze;sty.73;lut.88;5;sty.73;03.sty;5;sty.72;3;04.sie;2;01.lip;02.lut;sty.65;sty.75;sty.89;-0.5;sty.86;sty.98;-0.5;01.wrz;2;-0.5
I1;13.03.2005;Brescia;Livorno;2;3;A;1;0;H;2;lut.87;mar.75;02.maj;lut.85;03.sie;02.sty;02.wrz;03.maj;2;02.sie;03.cze;2;lut.88;03.cze;2;lut.88;4;lut.15;02.wrz;03.lut;lut.15;01.cze;02.kwi;sty.53;02.sty;sty.59;-0.5;sty.98;sty.86;-0.5;2.025;1.875;-0.5
I1;13.03.2005;Cagliari;Roma;3;0;H;2;0;H;02.cze;lut.87;02.cze;02.cze;02.wrz;02.lip;lut.55;02.wrz;02.lip;lut.55;02.wrz;lut.55;02.maj;lut.88;lut.62;02.cze;lut.88;02.lip;02.maj;02.wrz;lut.62;sty.75;sty.95;01.sie;2;lut.55;01.kwi;-0.5;sty.88;sty.96;0;01.wrz;2;0
I1;13.03.2005;Chievo;Juventus;0;1;A;0;0;D;05.maj;03.kwi;sty.57;06.maj;mar.55;01.maj;05.wrz;03.lut;01.cze;5;03.lut;01.cze;6;03.kwi;01.maj;6;03.kwi;sty.57;6;03.sty;sty.57;2;01.lip;02.sty;01.lip;02.lip;01.cze;0.5;sty.96;sty.88;0.75;1.925;1.975;0.75
I1;13.03.2005;Milan;Sampdoria;1;0;H;0;0;D;01.maj;03.kwi;06.maj;sty.45;mar.65;07.maj;sty.45;03.maj;07.maj;sty.45;03.maj;6;sty.44;03.cze;06.maj;01.maj;03.kwi;7;sty.44;03.cze;06.maj;sty.95;sty.75;02.sty;01.lip;01.maj;lut.31;-0.5;02.lut;sty.82;-1;02.maj;sty.85;-1
I1;13.03.2005;Palermo;Udinese;1;5;A;0;3;A;02.lut;02.sie;02.cze;02.lut;lut.75;mar.55;lut.15;02.sie;03.maj;2;02.sie;03.cze;2;02.sie;mar.75;02.lut;lut.88;03.kwi;02.maj;02.sie;03.cze;lut.15;01.cze;02.kwi;sty.53;lut.15;sty.56;-0.5;01.wrz;sty.94;-0.25;01.wrz;2;-0.25
I1;13.03.2005;Reggina;Messina;0;2;A;0;2;A;01.wrz;02.wrz;4;2;lut.85;4;2;02.wrz;03.wrz;01.wrz;02.sie;4;sty.83;lut.88;kwi.33;sty.95;3;4;sty.95;lut.75;4;2;01.lip;lut.25;sty.62;2;sty.66;-0.5;sty.98;sty.86;-0.5;02.maj;sty.85;-0.5
I1;19.03.2005;Juventus;Reggina;1;0;H;0;0;D;sty.25;04.maj;11;sty.25;5;10;sty.22;maj.25;11;sty.25;04.maj;9;sty.25;04.maj;10;sty.25;5;10;sty.22;5;09.maj;sty.79;01.wrz;sty.85;sty.95;sty.22;mar.55;-0.5;01.wrz;sty.94;-1.5;sty.95;sty.95;-1.5
I1;19.03.2005;Siena;Lazio;1;0;H;0;0;D;lut.37;lut.87;lut.87;02.kwi;02.wrz;lut.95;lut.37;02.wrz;3;02.mar;02.lip;3;lut.38;02.sie;lut.88;lut.38;lut.88;3;02.kwi;lut.87;02.sie;2;sty.71;lut.15;sty.66;lut.37;sty.47;-0.5;sty.74;02.sty;0;sty.75;lut.15;0
I1;20.03.2005;Chievo;Brescia;3;1;H;0;1;A;01.wrz;03.sty;mar.75;01.wrz;mar.15;mar.95;sty.91;03.sty;mar.95;2;3;03.mar;sty.91;3;mar.75;sty.91;03.sty;4;sty.95;lut.87;03.sie;lut.15;01.cze;lut.25;sty.61;sty.91;sty.74;-0.5;sty.88;sty.96;-0.5;1.925;1.975;-0.5
I1;20.03.2005;Inter;Fiorentina;3;2;H;1;1;D;sty.44;03.sie;8;sty.45;mar.65;07.maj;sty.45;mar.75;7;sty.45;03.cze;05.sie;01.kwi;03.cze;07.maj;sty.44;4;07.maj;sty.36;mar.75;8;sty.79;01.wrz;01.sie;2;02.gru;sty.47;-1.5;02.sty;sty.74;-1.25;lut.15;sty.75;-1.25
I1;20.03.2005;Livorno;Cagliari;3;3;D;2;2;D;2;3;03.maj;02.sty;lut.85;03.lip;02.maj;02.wrz;mar.75;01.wrz;02.sie;4;sty.91;3;mar.75;02.maj;3;03.cze;sty.95;lut.87;03.sie;sty.95;sty.75;2;01.sie;02.maj;sty.64;-0.5;02.kwi;01.sie;-0.5;2;01.wrz;-0.5
I1;20.03.2005;Messina;Bologna;0;0;D;0;0;D;02.sty;lut.75;03.cze;02.lut;02.lip;mar.65;02.lut;lut.85;03.kwi;02.lut;02.cze;03.mar;02.sty;02.sie;03.kwi;02.lut;02.sie;03.maj;lut.15;lut.75;03.kwi;lut.15;01.cze;lut.37;sty.55;02.lut;sty.55;-0.5;2;sty.84;-0.25;02.maj;sty.85;-0.25
I1;20.03.2005;Parma;Palermo;3;3;D;1;2;A;02.mar;lut.87;3;lut.55;lut.75;02.wrz;02.maj;02.sie;02.wrz;02.mar;02.lip;3;lut.25;3;lut.88;02.maj;02.sie;02.wrz;02.mar;02.sie;3;sty.95;sty.75;02.sty;01.lip;02.maj;sty.42;-0.5;02.cze;sty.78;-0.25;02.sty;01.sie;-0.25
I1;20.03.2005;Roma;Milan;0;2;A;0;0;D;03.mar;03.sty;02.lut;mar.65;03.sty;2;mar.25;03.lut;02.sty;3;02.wrz;02.lut;03.kwi;3;2;03.maj;03.sty;02.sty;03.mar;02.sie;lut.15;2;sty.71;lut.15;sty.66;sty.61;02.sty;0.5;sty.96;sty.88;0.25;2;01.wrz;0.25
I1;20.03.2005;Sampdoria;Atalanta;1;2;A;1;1;D;01.maj;03.maj;6;sty.45;mar.75;7;sty.47;03.cze;7;sty.45;03.cze;05.sie;01.kwi;mar.75;7;01.maj;03.cze;06.maj;01.kwi;mar.75;7;lut.15;01.cze;02.lut;sty.65;lut.15;sty.45;-1.5;sty.74;02.sty;-0.75;1.725;2.175;-0.75
I1;20.03.2005;Udinese;Lecce;2;1;H;1;1;D;sty.66;03.lut;5;sty.65;mar.35;05.sty;sty.67;mar.25;05.lut;01.lip;03.sty;04.kwi;sty.67;03.lut;5;sty.67;03.mar;5;sty.66;03.sty;5;sty.55;lut.25;sty.65;02.lut;sty.67;2;-0.5;sty.84;2;-0.75;1.875;2.025;-0.75
I1;09.04.2005;Bologna;Inter;0;1;A;0;1;A;mar.25;3;02.sty;3;lut.85;02.kwi;lut.95;02.wrz;lut.35;02.sie;02.sie;02.kwi;03.lut;lut.75;lut.25;mar.25;lut.88;lut.25;3;02.sie;02.mar;2;sty.71;02.sty;01.lip;sty.46;lut.35;0.5;sty.78;02.cze;0.25;01.sie;02.sty;0.25
I1;09.04.2005;Fiorentina;Juventus;3;3;D;2;1;H;5;03.mar;sty.72;04.kwi;mar.15;01.sie;04.maj;03.lut;sty.75;4;3;01.sie;kwi.33;03.lut;sty.73;04.sie;03.mar;sty.75;5;3;01.lip;02.maj;sty.65;02.mar;01.cze;sty.87;sty.75;0.5;2;sty.84;0.5;02.maj;sty.85;0.5
I1;09.04.2005;Milan;Brescia;1;1;D;1;0;H;sty.22;05.maj;13;sty.17;05.cze;15;sty.18;maj.25;15;01.lut;5;10;sty.17;05.maj;12;sty.22;05.maj;12;01.lut;5;11;sty.85;sty.85;01.wrz;01.wrz;;;;sty.86;sty.98;-1.5;1.875;2.025;-1.5
I1;10.04.2005;Atalanta;Chievo;3;0;H;2;0;H;02.sty;lut.87;03.kwi;02.lut;3;03.lut;lut.15;3;mar.25;02.lut;02.wrz;3;2;03.lut;03.lut;02.sty;03.sty;03.mar;02.sty;02.sie;03.kwi;02.maj;sty.65;lut.37;sty.55;lut.15;sty.56;-0.5;sty.78;02.cze;-0.25;1.775;2.125;-0.25
I1;10.04.2005;Cagliari;Sampdoria;0;0;D;0;0;D;02.kwi;lut.87;lut.87;02.kwi;02.sie;03.sty;02.mar;02.wrz;03.maj;02.mar;02.wrz;02.sie;lut.25;lut.88;3;02.mar;02.wrz;03.sty;02.mar;02.sie;3;01.wrz;sty.75;2;01.sie;02.mar;sty.49;-0.5;02.cze;sty.78;-0.25;2.075;1.825;-0.25
I1;10.04.2005;Lazio;Livorno;3;1;H;2;0;H;sty.72;3;5;01.lip;03.sty;05.mar;01.lip;03.sty;5;sty.75;03.sty;04.lut;sty.73;03.lut;kwi.33;sty.73;03.sty;5;sty.72;3;04.sie;sty.95;sty.75;02.maj;sty.75;01.lip;sty.91;-0.5;sty.88;sty.96;-0.75;1.875;2.025;-0.75
I1;10.04.2005;Lecce;Siena;2;2;D;1;1;D;01.wrz;03.lut;03.cze;2;03.sty;03.cze;sty.95;03.sty;mar.65;2;03.sty;03.lut;sty.91;3;mar.75;sty.95;03.sty;mar.75;sty.83;03.lut;mar.75;sty.71;2;01.sie;2;sty.95;sty.68;-0.5;02.kwi;01.sie;-0.5;02.maj;sty.85;-0.5
I1;10.04.2005;Palermo;Messina;2;1;H;0;0;D;sty.72;03.lut;04.maj;01.sie;03.sty;kwi.55;sty.75;03.lut;04.maj;01.lip;03.sty;04.kwi;sty.73;03.lut;kwi.33;sty.73;03.sty;5;sty.72;3;04.sie;lut.15;01.cze;sty.75;02.maj;sty.75;sty.87;-0.5;sty.78;02.cze;-0.5;1.775;2.125;-0.5
I1;10.04.2005;Reggina;Parma;1;3;A;0;1;A;2;3;03.maj;lut.15;lut.75;03.lip;02.sty;02.sie;03.cze;02.lut;02.lip;03.lut;02.sty;02.sie;03.kwi;02.sty;lut.88;03.cze;2;lut.75;03.sie;02.maj;sty.65;lut.37;sty.55;02.sty;sty.58;-0.5;sty.82;02.lut;-0.25;01.wrz;2;-0.25
I1;10.04.2005;Udinese;Roma;3;3;D;2;3;A;sty.72;mar.25;kwi.33;sty.75;03.mar;kwi.45;sty.75;03.lut;04.maj;sty.75;03.sty;04.lut;sty.73;03.lut;kwi.33;sty.73;mar.25;kwi.75;01.lip;03.mar;kwi.33;sty.85;sty.85;sty.85;sty.95;sty.75;sty.87;-0.5;sty.88;sty.96;-0.75;sty.95;sty.95;-0.75
I1;16.04.2005;Messina;Udinese;1;0;H;0;0;D;lut.62;02.sie;lut.62;lut.75;02.sie;lut.65;02.cze;02.lip;02.sie;02.cze;02.lip;02.lip;02.maj;lut.75;02.sie;02.lip;02.sie;02.lip;lut.62;lut.75;lut.62;02.maj;sty.65;02.lut;sty.65;02.cze;sty.37;-0.5;02.kwi;01.sie;0;02.maj;sty.85;0
I1;16.04.2005;Roma;Reggina;1;2;A;1;0;H;sty.53;03.kwi;6;sty.55;03.kwi;06.mar;sty.55;mar.35;6;sty.55;03.kwi;5;01.maj;03.kwi;6;sty.53;03.maj;6;sty.53;mar.25;6;sty.79;01.wrz;01.wrz;01.wrz;sty.55;lut.15;-0.5;sty.92;sty.92;-1;sty.95;sty.95;-1
I1;16.04.2005;Sampdoria;Palermo;1;0;H;0;0;D;02.sty;02.lip;mar.75;lut.25;02.lip;mar.55;02.lut;lut.65;mar.55;02.sty;02.sie;03.mar;02.sty;lut.75;03.maj;02.lut;02.sie;03.maj;02.sty;02.lip;03.cze;lut.15;01.cze;02.mar;01.cze;02.lut;sty.52;-0.5;sty.86;sty.98;-0.25;01.wrz;2;-0.25
I1;17.04.2005;Bologna;Lazio;1;2;A;1;0;H;lut.25;02.lip;03.mar;lut.35;02.maj;mar.65;lut.25;02.cze;mar.55;02.lut;02.cze;03.mar;02.lut;lut.62;03.maj;lut.25;lut.75;03.kwi;lut.25;02.maj;03.cze;lut.15;01.cze;02.mar;01.cze;;;;02.lut;sty.82;-0.25;02.sty;01.sie;-0.25
I1;17.04.2005;Brescia;Atalanta;1;0;H;0;0;D;02.lut;03.lut;lut.87;lut.25;03.maj;03.maj;02.sty;mar.15;mar.15;02.lut;02.wrz;3;02.lut;3;3;02.lut;03.sty;03.sty;02.sty;03.lut;3;02.maj;sty.65;lut.15;sty.66;02.sty;sty.58;-0.5;sty.96;sty.88;-0.25;sty.95;sty.95;-0.25
I1;17.04.2005;Chievo;Parma;2;0;H;0;0;D;lut.25;lut.87;03.sty;lut.35;02.sie;03.lut;lut.25;02.sie;03.lut;02.mar;02.sie;02.wrz;lut.25;lut.88;3;02.mar;3;3;lut.25;lut.75;03.lut;02.maj;sty.65;02.lut;sty.65;lut.25;sty.49;-0.5;02.sie;sty.76;-0.25;2.125;1.775;-0.25
I1;17.04.2005;Inter;Cagliari;2;0;H;1;0;H;sty.36;4;07.maj;01.kwi;mar.85;8;sty.35;4;8;01.kwi;03.lip;06.maj;sty.36;mar.75;8;sty.36;4;08.maj;sty.33;mar.75;9;sty.71;2;sty.75;02.maj;2;sty.54;-1.5;sty.94;01.wrz;-1.25;2;01.wrz;-1.25
